3-4-15-3band,-4.455072687051957
3-4-15-4band,-4.448534518410043
3-4-15-5band,-4.450141345622735
3-4-15-6band,-4.444256485887565
3-4-17-1band,-4.751067681478439
3-4-17-2band,-4.741795817021907
3-4-17-3band,-4.727157499630291
3-4-17-4band,-4.721018458607601
3-4-17-5band,-4.712830172310955
3-4-17-6band,-4.7075958484027245
3-4-17-7band,-4.702247002387591
3-4-17-8band,-4.761403353558999
3-5-14-1band,-4.495064597940988
3-5-14-2band,-4.5488198194955
3-5-14-3band,-4.541947238882298
3-5-14-4band,-4.5250185528354745
3-5-14-5band,-4.526857323964173
3-5-14-6band,-4.509634593669365
3-5-15-1band,-4.472882623569952
3-5-15-2band,-4.489310993665489
3-5-15-3band,-4.454332304554683
3-5-15-4band,-4.480588922361042
3-5-15-5band,-4.451185881298423
3-5-15-6band,-4.473934206182125
3-5-17-1band,-4.772036266784751
3-5-17-2band,-4.779426393401282
3-5-17-3band,-4.73886316962602
3-5-17-4band,-4.763181042868567
3-5-17-5band,-4.722934068675617
3-5-17-6band,-4.753645531666296
3-5-17-7band,-4.718092651904328
3-5-17-8band,-4.826110362850722
3-6-14-1band,-4.566287819626899
3-6-14-2band,-4.61011101598121
3-6-14-3band,-4.587254179187889
3-6-14-4band,-4.601877148786286
3-6-14-5band,-4.585799282764292
3-6-14-6band,-4.542469452366323
3-6-14-7band,-4.578787527515361
3-6-15-1band,-4.51731360689985
3-6-15-2band,-4.529062726773991
3-6-15-3band,-4.52269217582629
3-6-15-4band,-4.527775656477165
3-6-15-5band,-4.531323678005597
3-6-17-1band,-4.824832719711302
3-6-17-2band,-4.8353205323880335
3-6-17-3band,-4.814835608286361
3-6-17-4band,-4.821661848572867
3-6-17-5band,-4.812433965636089
3-6-17-6band,-4.814772810871812
3-6-17-7band,-4.818612185807676
3-6-17-8band,-4.86116776913463
3-7-14-1band,-4.549170774339134
3-7-14-2band,-4.60029097095371
3-7-14-3band,-4.625919389702662
3-7-14-4band,-4.5982511008972144
3-7-14-5band,-4.5374161251225225
3-7-14-6band,-4.608251009458224
3-7-15-1band,-4.534714273019963
3-7-15-2band,-4.544987677396786
3-7-15-3band,-4.5435071658936055
3-7-15-4band,-4.522169592871862
3-7-15-5band,-4.557387527820561
3-7-17-1band,-4.8644947352528956
3-7-17-2band,-4.849889585292549
3-7-17-3band,-4.846312890733572
3-7-17-4band,-4.840508330820628
3-7-17-5band,-4.844719567956172
3-7-17-6band,-4.8270909387841865
3-7-17-7band,-4.8518710329626495
3-7-17-8band,-4.909405275394196
3-8-14-1band,-4.596633336099353
3-8-14-2band,-4.63479317892612
3-8-14-3band,-4.622156006922985
3-8-14-4band,-4.6348831660704475
3-8-14-5band,-4.601640037494069
3-8-14-6band,-4.6102273606495245
3-8-14-7band,-4.579365037321415
3-8-15-1band,-4.559865332142916
3-8-15-2band,-4.598054166970699
3-8-15-3band,-4.576404938004761
3-8-15-4band,-4.591671163502897
3-8-17-1band,-4.885759120783376
3-8-17-2band,-4.913821545268427
3-8-17-3band,-4.887372430755144
3-8-17-4band,-4.902445328259549
3-8-17-5band,-4.897035031494979
3-8-17-6band,-4.895134999550896
3-8-17-7band,-4.928756012005374
3-8-17-8band,-4.887780308131211
3-9-14-1band,-4.594167607162773
3-9-14-2band,-4.654990124557167
3-9-14-3band,-4.697245420047541
3-9-14-4band,-4.592671363951988
3-9-14-5band,-4.679666021742777
3-9-14-6band,-4.59096356537238
3-9-15-1band,-4.612432988880846
3-9-15-2band,-4.5884950431834
3-9-15-3band,-4.636622038823069
3-9-15-4band,-4.579023109095706
3-9-17-1band,-4.953696850024887
3-9-17-2band,-4.92618712484214
3-9-17-3band,-4.957112898695981
3-9-17-4band,-4.903296385367314
3-9-17-5band,-4.95937265021287
3-9-17-6band,-4.942302878359663
3-9-17-7band,-4.980201856786284
3-9-17-8band,-4.915038101323368
4-10-15-1band,-4.608691523894131
4-10-15-2band,-4.599022258949566
4-10-15-3band,-4.650226351066623
4-10-15-4band,-4.6003856330961845
4-10-15-5band,-4.638741452594968
4-10-15-6band,-4.6227804709956475
4-10-15-7band,-4.621209226782297
4-11-15-1band,-4.6622636046948625
4-11-15-2band,-4.654298559543199
4-11-15-3band,-4.659516891152503
4-11-15-4band,-4.6471009978416316
4-11-15-5band,-4.667975441316611
4-11-15-6band,-4.633402523618437
4-11-15-7band,-4.67066171414761
4-12-15-1band,-4.6559712587012925
4-12-15-2band,-4.659201305661436
4-12-15-3band,-4.718861220400517
4-12-15-4band,-4.658270733674289
4-12-15-5band,-4.652831454751417
4-12-15-6band,-4.705061869967819
4-12-15-7band,-4.67819823541575
4-13-15-1band,-4.69985232097049
4-13-15-2band,-4.7077672394738705
4-13-15-3band,-4.707400703252362
4-13-15-4band,-4.697905175364382
4-13-15-5band,-4.696612858003692
4-13-15-6band,-4.712360637969816
4-15-15-1band,-4.728107226835221
4-2-15-2band,-4.411227773488711
4-2-15-3band,-4.39397143267131
4-2-15-4band,-4.381231899013388
4-2-15-5band,-4.423802839208414
4-2-15-6band,-4.401907355842958
4-2-15-7band,-4.381316119119145
4-3-15-1band,-4.478810360286079
4-3-15-2band,-4.518833337646794
4-3-15-3band,-4.507833174581219
4-3-15-4band,-4.496089723096597
4-3-15-5band,-4.451638241413957
4-3-15-6band,-4.434518878544024
4-3-15-7band,-4.425802534113326
4-4-15-1band,-4.475018838415304
4-4-15-2band,-4.487889925594177
4-4-15-3band,-4.460267651253307
4-4-15-4band,-4.454221693250266
4-4-15-5band,-4.449021698519936
4-4-15-6band,-4.467741789073371
4-4-15-7band,-4.454994977356733
4-5-15-1band,-4.477429301601453
4-5-15-2band,-4.528084004583479
4-5-15-3band,-4.452020501905121
4-5-15-4band,-4.447322210272836
4-5-15-5band,-4.4903944537416915
4-5-15-6band,-4.480387253105757
4-5-15-7band,-4.475714374583014
4-6-15-1band,-4.519301093694147
4-6-15-2band,-4.513691782946917
4-6-15-3band,-4.559823051435818
4-6-15-4band,-4.525884207000966
4-6-15-5band,-4.530863914406472
4-6-15-6band,-4.533774451593145
4-6-15-7band,-4.5316094844229955
4-7-15-1band,-4.543676161200823
4-7-15-2band,-4.539924010369736
4-7-15-3band,-4.583784554562172
4-7-15-4band,-4.549286289307186
4-7-15-5band,-4.558119818671606
4-7-15-6band,-4.5350768922409
4-7-15-7band,-4.544297588332767
4-8-15-1band,-4.559156804216828
4-8-15-2band,-4.557603568050074
4-8-15-3band,-4.579182247153346
4-8-15-4band,-4.563771931773951
4-8-15-5band,-4.575493005450226
4-8-15-6band,-4.589165732980346
4-8-15-7band,-4.592549278643734
4-8-15-8band,-4.589405008280711
4-9-15-1band,-4.613513742189506
4-9-15-2band,-4.588032274656982
4-9-15-3band,-4.623336469798211
4-9-15-4band,-4.622572247964992
4-9-15-5band,-4.634384285523174
4-9-15-6band,-4.580227207400163
4-9-15-7band,-4.587752404109025
